Year,Industry,County,WorkingPopulation,Population,EarningsEuro,pctIndustryEmployement
2011,"Other community, social and personal service activities",Offaly,1213.0,76687.0,1566.91,1.5817544042666947
2016,"Other community, social and personal service activities",Offaly,1078.0,77961.0,1738.22,1.382742653377971
2002,"Other community, social and personal service activities",Westmeath,970.0,71858.0,1416.39,1.3498844944195498
2006,"Other community, social and personal service activities",Westmeath,1193.0,79346.0,1922.68,1.5035414513649081
2011,"Other community, social and personal service activities",Westmeath,1302.0,86164.0,1910.08,1.5110719093821086
2016,"Other community, social and personal service activities",Westmeath,1253.0,88770.0,2135.55,1.411512898501746
2002,"Other community, social and personal service activities",Wexford,1811.0,116596.0,2100.64,1.5532265257813305
2006,"Other community, social and personal service activities",Wexford,2511.0,131749.0,3148.13,1.9058968189511873
2011,"Other community, social and personal service activities",Wexford,2473.0,145320.0,3144.64,1.7017616295072941
2016,"Other community, social and personal service activities",Wexford,2597.0,149722.0,3534.74,1.7345480290137723
2002,"Other community, social and personal service activities",Wicklow,2616.0,114676.0,2469.38,2.281209668980432
2006,"Other community, social and personal service activities",Wicklow,3260.0,126194.0,3464.61,2.5833240883084776
2011,"Other community, social and personal service activities",Wicklow,3344.0,136640.0,3431.16,2.447306791569087
2016,"Other community, social and personal service activities",Wicklow,3042.0,142425.0,4058.4,2.1358609794628753
2002,"Other community, social and personal service activities",Clare,1393.0,103277.0,1981.22,1.3487998295845154
2006,"Other community, social and personal service activities",Clare,1877.0,110950.0,2675.52,1.6917530419107707
2011,"Other community, social and personal service activities",Clare,1833.0,117196.0,2658.28,1.5640465544899143
2016,"Other community, social and personal service activities",Clare,1791.0,118817.0,3004.26,1.507360057904172
2002,"Other community, social and personal service activities",Cork,6004.0,447829.0,9049.27,1.3406903081310053
2006,"Other community, social and personal service activities",Cork,7695.0,481295.0,12537.3,1.5988115397001839
2011,"Other community, social and personal service activities",Cork,8556.0,519032.0,12829.17,1.6484532745572527
2016,"Other community, social and personal service activities",Cork,8614.0,542868.0,14725.07,1.5867577385294398
2002,"Other community, social and personal service activities",Kerry,1941.0,132527.0,2238.72,1.4646072121152671
2006,"Other community, social and personal service activities",Kerry,2223.0,139835.0,3119.66,1.58973075410305
2011,"Other community, social and personal service activities",Kerry,2345.0,145502.0,3087.22,1.611661695371885
2016,"Other community, social and personal service activities",Kerry,2319.0,147707.0,3612.05,1.5700000677015984
2002,"Other community, social and personal service activities",Limerick,2399.0,175304.0,3478.86,1.368479897777575
2006,"Other community, social and personal service activities",Limerick,2867.0,184055.0,4723.34,1.5576865610822852
2011,"Other community, social and personal service activities",Limerick,2953.0,191809.0,5117.08,1.5395523671986195
2016,"Other community, social and personal service activities",Limerick,2788.0,194899.0,5940.79,1.4304845073602226
2002,"Other community, social and personal service activities",Tipperary,2008.0,140131.0,2636.1,1.4329448872840413
2006,"Other community, social and personal service activities",Tipperary,2690.0,149244.0,3738.82,1.8024175176221489
2011,"Other community, social and personal service activities",Tipperary,2578.0,158754.0,3557.11,1.6238960908071607
2016,"Other community, social and personal service activities",Tipperary,2216.0,159553.0,4015.79,1.3888801840140894
2002,"Other community, social and personal service activities",Waterford,1411.0,101546.0,2079.25,1.3895180509325822
2006,"Other community, social and personal service activities",Waterford,1780.0,107961.0,2738.67,1.6487435277553932
2011,"Other community, social and personal service activities",Waterford,1822.0,113795.0,2621.92,1.601124829737686
2016,"Other community, social and personal service activities",Waterford,1752.0,116176.0,2949.46,1.5080567414956618
2002,"Other community, social and personal service activities",Galway,3208.0,209077.0,3864.7,1.5343629380563142
2006,"Other community, social and personal service activities",Galway,4307.0,231670.0,5658.09,1.8591099408641603
2011,"Other community, social and personal service activities",Galway,4374.0,250653.0,5781.47,1.7450419504254886
2016,"Other community, social and personal service activities",Galway,3979.0,258058.0,6649.36,1.5419014330111835
2002,"Other community, social and personal service activities",Leitrim,267.0,25799.0,445.61,1.0349238342571419
2006,"Other community, social and personal service activities",Leitrim,449.0,28950.0,671.98,1.5509499136442142
2011,"Other community, social and personal service activities",Leitrim,480.0,31798.0,722.52,1.509528901188754
2016,"Other community, social and personal service activities",Leitrim,497.0,32044.0,758.26,1.5509923854699788
2002,"Other community, social and personal service activities",Mayo,1517.0,117446.0,2069.46,1.291657442569351
2006,"Other community, social and personal service activities",Mayo,1836.0,123839.0,2794.7,1.4825701111927583
2011,"Other community, social and personal service activities",Mayo,1988.0,130638.0,2813.34,1.5217624274713328
2016,"Other community, social and personal service activities",Mayo,2109.0,130507.0,3021.68,1.6160052717478754
2002,"Other community, social and personal service activities",Roscommon,574.0,53774.0,967.07,1.0674303566779484
2006,"Other community, social and personal service activities",Roscommon,888.0,58768.0,1381.36,1.51102640893003
2011,"Other community, social and personal service activities",Roscommon,907.0,64065.0,1364.72,1.4157496292827598
2016,"Other community, social and personal service activities",Roscommon,940.0,64544.0,1482.21,1.4563708477937531
2002,"Other community, social and personal service activities",Sligo,770.0,58200.0,1068.23,1.3230240549828178
2006,"Other community, social and personal service activities",Sligo,1015.0,60894.0,1494.86,1.6668308864584358
2011,"Other community, social and personal service activities",Sligo,1051.0,65393.0,1482.28,1.6072056642148242
2016,"Other community, social and personal service activities",Sligo,1092.0,65535.0,1600.14,1.6662851911192493
2002,"Other community, social and personal service activities",Cavan,580.0,56546.0,990.59,1.025713578325611
2006,"Other community, social and personal service activities",Cavan,793.0,64003.0,1472.28,1.2390044216677343
2011,"Other community, social and personal service activities",Cavan,973.0,73183.0,1540.72,1.3295437464985036
2016,"Other community, social and personal service activities",Cavan,1051.0,76176.0,1752.67,1.3796996429321573
2002,"Other community, social and personal service activities",Donegal,1662.0,137575.0,2111.18,1.208068326367436
2006,"Other community, social and personal service activities",Donegal,2207.0,147264.0,2941.41,1.4986690569317687
2011,"Other community, social and personal service activities",Donegal,2541.0,161137.0,3104.24,1.5769190192196703
2016,"Other community, social and personal service activities",Donegal,2487.0,159192.0,3230.88,1.5622644353987638
2002,"Other community, social and personal service activities",Monaghan,575.0,52593.0,914.77,1.0933013899188104
2006,"Other community, social and personal service activities",Monaghan,771.0,55997.0,1296.83,1.3768594746147116
2011,"Other community, social and personal service activities",Monaghan,796.0,60483.0,1274.55,1.316072284774234
2016,"Other community, social and personal service activities",Monaghan,836.0,61386.0,1386.76,1.3618740429413874
2002,Industry not stated,Carlow,1013.0,46014.0,809.06,2.201503890120398
2006,Industry not stated,Carlow,2018.0,50349.0,1187.51,4.008023992532126
2011,Industry not stated,Carlow,1429.0,54612.0,1236.43,2.6166410312751776
2016,Industry not stated,Carlow,2076.0,56932.0,1406.4,3.6464554205016513
2002,Industry not stated,Dublin,40673.0,1122821.0,27289.04,3.622393952375312
2006,Industry not stated,Dublin,50923.0,1187176.0,36109.1,4.289422966771565
2011,Industry not stated,Dublin,32941.0,1273069.0,37612.95,2.5875266776584773
2016,Industry not stated,Dublin,61164.0,1347359.0,45235.86,4.53954736636635
2002,Industry not stated,Kildare,4219.0,163944.0,3741.47,2.5734397111208707
2006,Industry not stated,Kildare,6205.0,186335.0,5532.02,3.33002388171841
2011,Industry not stated,Kildare,3802.0,210312.0,5382.11,1.8077903305565066
2016,Industry not stated,Kildare,5560.0,222504.0,6549.12,2.4988314816812283
2002,Industry not stated,Kilkenny,1676.0,80339.0,1420.61,2.0861598974346207
2006,Industry not stated,Kilkenny,2189.0,87558.0,2109.2,2.5000571050046827
2011,Industry not stated,Kilkenny,1727.0,95419.0,2097.65,1.8099120720191997
2016,Industry not stated,Kilkenny,2427.0,99232.0,2433.84,2.445783618187681
2002,Industry not stated,Laois,1074.0,58774.0,1080.46,1.827338619117297
2006,Industry not stated,Laois,2109.0,67059.0,1622.99,3.14499172370599
2011,Industry not stated,Laois,2081.0,80559.0,1773.75,2.5831998907632916
2016,Industry not stated,Laois,3027.0,84697.0,1965.76,3.5739164315146934
2002,Industry not stated,Longford,981.0,31068.0,575.99,3.1575898030127463
2006,Industry not stated,Longford,1209.0,34391.0,823.53,3.515454624756477
2011,Industry not stated,Longford,943.0,39000.0,819.22,2.417948717948718
2016,Industry not stated,Longford,1394.0,40873.0,900.29,3.410564431287158
2002,Industry not stated,Louth,1862.0,101821.0,2135.75,1.828699384213473
2006,Industry not stated,Louth,2903.0,111267.0,2819.45,2.6090395175568677
2011,Industry not stated,Louth,2343.0,122897.0,2792.38,1.9064745274498158
2016,Industry not stated,Louth,3893.0,128884.0,3169.29,3.0205456069023304
2002,Industry not stated,Meath,2897.0,134005.0,2760.13,2.1618596321032797
2006,Industry not stated,Meath,4446.0,162831.0,4547.05,2.7304383072019456
2011,Industry not stated,Meath,3565.0,184135.0,4517.75,1.9360795068835364
2016,Industry not stated,Meath,5575.0,195044.0,5326.35,2.858329402596337
2002,Industry not stated,Offaly,2045.0,63663.0,1153.52,3.21222688217646
2006,Industry not stated,Offaly,2201.0,70868.0,1696.29,3.105774115256533
2011,Industry not stated,Offaly,1557.0,76687.0,1566.91,2.0303310861032506
2016,Industry not stated,Offaly,2481.0,77961.0,1738.22,3.1823604109747183
2002,Industry not stated,Westmeath,1524.0,71858.0,1416.39,2.120849453088035
2006,Industry not stated,Westmeath,2690.0,79346.0,1922.68,3.390215007687848
2011,Industry not stated,Westmeath,1959.0,86164.0,1910.08,2.273571329093357
2016,Industry not stated,Westmeath,2950.0,88770.0,2135.55,3.3231947730088995
2002,Industry not stated,Wexford,1630.0,116596.0,2100.64,1.3979896394387457
2006,Industry not stated,Wexford,2161.0,131749.0,3148.13,1.6402401536254545
2011,Industry not stated,Wexford,2245.0,145320.0,3144.64,1.5448665015139003
2016,Industry not stated,Wexford,3692.0,149722.0,3534.74,2.4659034744392945
2002,Industry not stated,Wicklow,2831.0,114676.0,2469.38,2.4686944085946494
2006,Industry not stated,Wicklow,3749.0,126194.0,3464.61,2.970822701554749
2011,Industry not stated,Wicklow,2812.0,136640.0,3431.16,2.057962529274005
2016,Industry not stated,Wicklow,4291.0,142425.0,4058.4,3.0128137616289274
2002,Industry not stated,Clare,2242.0,103277.0,1981.22,2.170860888678021
2006,Industry not stated,Clare,3754.0,110950.0,2675.52,3.3835060838215414
2011,Industry not stated,Clare,2550.0,117196.0,2658.28,2.1758421789139564
2016,Industry not stated,Clare,3794.0,118817.0,3004.26,3.1931457619700883
2002,Industry not stated,Cork,9524.0,447829.0,9049.27,2.12670461269815
2006,Industry not stated,Cork,13267.0,481295.0,12537.3,2.7565214681224615
2011,Industry not stated,Cork,10900.0,519032.0,12829.17,2.100063194562185
2016,Industry not stated,Cork,14575.0,542868.0,14725.07,2.6848147247581364
2002,Industry not stated,Kerry,3597.0,132527.0,2238.72,2.7141639062228826
2006,Industry not stated,Kerry,4550.0,139835.0,3119.66,3.2538348768191083
2011,Industry not stated,Kerry,3444.0,145502.0,3087.22,2.3669777735013953
2016,Industry not stated,Kerry,5380.0,147707.0,3612.05,3.642345995788961
2002,Industry not stated,Limerick,3195.0,175304.0,3478.86,1.8225482590243234
2006,Industry not stated,Limerick,4058.0,184055.0,4723.34,2.2047757463801583
2011,Industry not stated,Limerick,3771.0,191809.0,5117.08,1.9660182786000655
2016,Industry not stated,Limerick,5791.0,194899.0,5940.79,2.971282561737105
2002,Industry not stated,Tipperary,3185.0,140131.0,2636.1,2.272873240039677
2006,Industry not stated,Tipperary,3303.0,149244.0,3738.82,2.2131542976602074
2011,Industry not stated,Tipperary,3394.0,158754.0,3557.11,2.137898887587084
2016,Industry not stated,Tipperary,4753.0,159553.0,4015.79,2.9789474343948403
2002,Industry not stated,Waterford,2250.0,101546.0,2079.25,2.215744588659327
2006,Industry not stated,Waterford,2867.0,107961.0,2738.67,2.6555885921768043
2011,Industry not stated,Waterford,2444.0,113795.0,2621.92,2.147721780394569
2016,Industry not stated,Waterford,3616.0,116176.0,2949.46,3.1125189367855666
2002,Industry not stated,Galway,5356.0,209077.0,3864.7,2.5617356285005046
2006,Industry not stated,Galway,6487.0,231670.0,5658.09,2.8001035956317177
2011,Industry not stated,Galway,6174.0,250653.0,5781.47,2.463166209859846
2016,Industry not stated,Galway,8094.0,258058.0,6649.36,3.1365041967309675
2002,Industry not stated,Leitrim,589.0,25799.0,445.61,2.283034226132796
2006,Industry not stated,Leitrim,502.0,28950.0,671.98,1.7340241796200344
2011,Industry not stated,Leitrim,703.0,31798.0,722.52,2.2108308698660295
2016,Industry not stated,Leitrim,1005.0,32044.0,758.26,3.136312570215953
2002,Industry not stated,Mayo,1908.0,117446.0,2069.46,1.624576401069428
2006,Industry not stated,Mayo,2641.0,123839.0,2794.7,2.1326076599455743
2011,Industry not stated,Mayo,2200.0,130638.0,2813.34,1.6840429277851774
2016,Industry not stated,Mayo,3069.0,130507.0,3021.68,2.351597998574789
2002,Industry not stated,Roscommon,796.0,53774.0,967.07,1.4802692751143676
2006,Industry not stated,Roscommon,983.0,58768.0,1381.36,1.6726790089844814
2011,Industry not stated,Roscommon,1301.0,64065.0,1364.72,2.0307500195114336
2016,Industry not stated,Roscommon,1533.0,64544.0,1482.21,2.3751239464551315
2002,Industry not stated,Sligo,1387.0,58200.0,1068.23,2.3831615120274914
2006,Industry not stated,Sligo,1226.0,60894.0,1494.86,2.0133346470916673
2011,Industry not stated,Sligo,1594.0,65393.0,1482.28,2.437569770464729
2016,Industry not stated,Sligo,1612.0,65535.0,1600.14,2.4597543297474633
2002,Industry not stated,Cavan,1161.0,56546.0,990.59,2.05319562833799
2006,Industry not stated,Cavan,2200.0,64003.0,1472.28,3.4373388747402465
2011,Industry not stated,Cavan,1517.0,73183.0,1540.72,2.0728857794843067
2016,Industry not stated,Cavan,1877.0,76176.0,1752.67,2.464030665826507
2002,Industry not stated,Donegal,2687.0,137575.0,2111.18,1.9531164819189533
2006,Industry not stated,Donegal,2622.0,147264.0,2941.41,1.7804758800521514
2011,Industry not stated,Donegal,2794.0,161137.0,3104.24,1.733928272215568
2016,Industry not stated,Donegal,4447.0,159192.0,3230.88,2.7934820845268606
2002,Industry not stated,Monaghan,1226.0,52593.0,914.77,2.331108702679064
2006,Industry not stated,Monaghan,1647.0,55997.0,1296.83,2.9412289944104146
2011,Industry not stated,Monaghan,1121.0,60483.0,1274.55,1.8534133558189905
2016,Industry not stated,Monaghan,1913.0,61386.0,1386.76,3.11634574658717
2002,All industries,Carlow,18340.0,46014.0,809.06,39.857434693788846
2006,All industries,Carlow,22075.0,50349.0,1187.51,43.843969095711934
2011,All industries,Carlow,19502.0,54612.0,1236.43,35.71010034424668
2016,All industries,Carlow,21973.0,56932.0,1406.4,38.59516616314199
2002,All industries,Dublin,508030.0,1122821.0,27289.04,45.245858422669336
2006,All industries,Dublin,572896.0,1187176.0,36109.1,48.25704023666247
2011,All industries,Dublin,540729.0,1273069.0,37612.95,42.47444561135335
2016,All industries,Dublin,614776.0,1347359.0,45235.86,45.62822529110653
2002,All industries,Kildare,74347.0,163944.0,3741.47,45.34902161713756
2006,All industries,Kildare,91581.0,186335.0,5532.02,49.14857648858239
2011,All industries,Kildare,85587.0,210312.0,5382.11,40.69525276731713
2016,All industries,Kildare,95947.0,222504.0,6549.12,43.12147197353756
2002,All industries,Kilkenny,33085.0,80339.0,1420.61,41.18174236672102
2006,All industries,Kilkenny,39809.0,87558.0,2109.2,45.46586262820074
2011,All industries,Kilkenny,37273.0,95419.0,2097.65,39.062450874563766
2016,All industries,Kilkenny,41363.0,99232.0,2433.84,41.683126410835214
2002,All industries,Laois,23705.0,58774.0,1080.46,40.33245993126212
2006,All industries,Laois,30219.0,67059.0,1622.99,45.06330246499351
2011,All industries,Laois,30337.0,80559.0,1773.75,37.65811392892166
2016,All industries,Laois,33541.0,84697.0,1965.76,39.60116651121055
2002,All industries,Longford,11895.0,31068.0,575.99,38.28698339127076
2006,All industries,Longford,14527.0,34391.0,823.53,42.240702509377456
2011,All industries,Longford,13871.0,39000.0,819.22,35.56666666666667
2016,All industries,Longford,15172.0,40873.0,900.29,37.119859075673425
2002,All industries,Louth,39776.0,101821.0,2135.75,39.06463303247856
2006,All industries,Louth,48129.0,111267.0,2819.45,43.25541265604357
2011,All industries,Louth,44232.0,122897.0,2792.38,35.99111451052507
2016,All industries,Louth,50317.0,128884.0,3169.29,39.04053257192514
2002,All industries,Meath,58990.0,134005.0,2760.13,44.0207454945711
2006,All industries,Meath,78437.0,162831.0,4547.05,48.17080285694985
2011,All industries,Meath,74342.0,184135.0,4517.75,40.37363890623727
2016,All industries,Meath,83259.0,195044.0,5326.35,42.68729107278358
2002,All industries,Offaly,25599.0,63663.0,1153.52,40.210169172046555
2006,All industries,Offaly,31231.0,70868.0,1696.29,44.06925551729977
2011,All industries,Offaly,27536.0,76687.0,1566.91,35.90699857863784
2016,All industries,Offaly,30287.0,77961.0,1738.22,38.84891163530483
2002,All industries,Westmeath,29221.0,71858.0,1416.39,40.664922486014085
2006,All industries,Westmeath,35469.0,79346.0,1922.68,44.701686285383005
2011,All industries,Westmeath,32319.0,86164.0,1910.08,37.50870433127525
2016,All industries,Westmeath,35289.0,88770.0,2135.55,39.75329503210544
2002,All industries,Wexford,45249.0,116596.0,2100.64,38.80836392329068
2006,All industries,Wexford,56011.0,131749.0,3148.13,42.513415661598955
2011,All industries,Wexford,51307.0,145320.0,3144.64,35.30622075419763
2016,All industries,Wexford,57759.0,149722.0,3534.74,38.577496961034456
2002,All industries,Wicklow,47790.0,114676.0,2469.38,41.673933517039316
2006,All industries,Wicklow,57326.0,126194.0,3464.61,45.42688241913245
2011,All industries,Wicklow,52907.0,136640.0,3431.16,38.71999414519907
2016,All industries,Wicklow,59134.0,142425.0,4058.4,41.51939617342461
2002,All industries,Clare,43679.0,103277.0,1981.22,42.29305653727354
2006,All industries,Clare,50607.0,110950.0,2675.52,45.61243803515097
2011,All industries,Clare,45606.0,117196.0,2658.28,38.91429741629407
2016,All industries,Clare,49511.0,118817.0,3004.26,41.66996305242516
2002,All industries,Cork,182999.0,447829.0,9049.27,40.86358855723948
2006,All industries,Cork,215984.0,481295.0,12537.3,44.87559604816173
2011,All industries,Cork,207503.0,519032.0,12829.17,39.97884523497588
2016,All industries,Cork,230373.0,542868.0,14725.07,42.4362828532903
2002,All industries,Kerry,53296.0,132527.0,2238.72,40.21520143065187
2006,All industries,Kerry,60810.0,139835.0,3119.66,43.48696678227911
2011,All industries,Kerry,55767.0,145502.0,3087.22,38.32730821569463
2016,All industries,Kerry,61222.0,147707.0,3612.05,41.44827259371594
2002,All industries,Limerick,71314.0,175304.0,3478.86,40.680189841646516
2006,All industries,Limerick,80525.0,184055.0,4723.34,43.75050935861563
2011,All industries,Limerick,71041.0,191809.0,5117.08,37.03736529568477
2016,All industries,Limerick,77185.0,194899.0,5940.79,39.60256337898091
2002,All industries,Tipperary,56325.0,140131.0,2636.1,40.19453225910041
2006,All industries,Tipperary,65183.0,149244.0,3738.82,43.675457639838115
2011,All industries,Tipperary,60332.0,158754.0,3557.11,38.0034518815274
2016,All industries,Tipperary,63472.0,159553.0,4015.79,39.78113855584038
2002,All industries,Waterford,40892.0,101546.0,2079.25,40.26943454198098
2006,All industries,Waterford,46258.0,107961.0,2738.67,42.846953992645496
2011,All industries,Waterford,41942.0,113795.0,2621.92,36.857506920339205
2016,All industries,Waterford,45595.0,116176.0,2949.46,39.246488087040355
2002,All industries,Galway,85210.0,209077.0,3864.7,40.75531981040478
2006,All industries,Galway,104495.0,231670.0,5658.09,45.105106401346745
2011,All industries,Galway,100764.0,250653.0,5781.47,40.20059604313533
2016,All industries,Galway,110067.0,258058.0,6649.36,42.652039463996466
2002,All industries,Leitrim,9990.0,25799.0,445.61,38.722431101980696
2006,All industries,Leitrim,12669.0,28950.0,671.98,43.76165803108808
2011,All industries,Leitrim,11972.0,31798.0,722.52,37.65016667714951
2016,All industries,Leitrim,12728.0,32044.0,758.26,39.72038447135189
2002,All industries,Mayo,44764.0,117446.0,2069.46,38.11453774500622
2006,All industries,Mayo,52277.0,123839.0,2794.7,42.21368066602605
2011,All industries,Mayo,49076.0,130638.0,2813.34,37.5664048745388
2016,All industries,Mayo,51439.0,130507.0,3021.68,39.41474403671833
2002,All industries,Roscommon,21270.0,53774.0,967.07,39.55443150965151
2006,All industries,Roscommon,25829.0,58768.0,1381.36,43.95078954533079
2011,All industries,Roscommon,24390.0,64065.0,1364.72,38.07070943572934
2016,All industries,Roscommon,25819.0,64544.0,1482.21,40.002169062964796
2002,All industries,Sligo,23927.0,58200.0,1068.23,41.111683848797256
2006,All industries,Sligo,27328.0,60894.0,1494.86,44.87798469471541
2011,All industries,Sligo,25434.0,65393.0,1482.28,38.89407123086569
2016,All industries,Sligo,26002.0,65535.0,1600.14,39.67650873579004
2002,All industries,Cavan,22414.0,56546.0,990.59,39.638524387224564
2006,All industries,Cavan,28319.0,64003.0,1472.28,44.2463634517132
2011,All industries,Cavan,27309.0,73183.0,1540.72,37.31604334339942
2016,All industries,Cavan,30509.0,76176.0,1752.67,40.05067212770426
2002,All industries,Donegal,48379.0,137575.0,2111.18,35.1655460657823
2006,All industries,Donegal,56670.0,147264.0,2941.41,38.48191003911343
2011,All industries,Donegal,53277.0,161137.0,3104.24,33.063169849258706
2016,All industries,Donegal,58353.0,159192.0,3230.88,36.655736469169305
2002,All industries,Monaghan,21101.0,52593.0,914.77,40.12130891943795
2006,All industries,Monaghan,25378.0,55997.0,1296.83,45.320285015268674
2011,All industries,Monaghan,23005.0,60483.0,1274.55,38.03548104426037
2016,All industries,Monaghan,25549.0,61386.0,1386.76,41.620239142475484
